timestamp,mid_price,spread,imbalance,bid_price,bid_volume,ask_price,ask_volume
2025-07-24 22:03:47.205377,118674.055,0.00999999999476131,5.1151800000000005,118674.05,4.38115,118674.06,0.64189
2025-07-24 22:03:47.301084,118674.055,0.00999999999476131,1.82134,118674.05,3.62295,118674.06,1.76094
2025-07-24 22:03:47.396956,118674.055,0.00999999999476131,1.5638599999999998,118674.05,3.3379,118674.06,1.76119
2025-07-24 22:03:47.491907,118674.055,0.00999999999476131,1.7716100000000001,118674.05,3.33775,118674.06,1.51034
2025-07-24 22:03:47.603266,118674.055,0.00999999999476131,1.67316,118674.05,3.23775,118674.06,1.58658
2025-07-24 22:03:47.698512,118674.055,0.00999999999476131,1.6742199999999998,118674.05,3.23866,118674.06,1.58663
2025-07-24 22:03:47.794352,118674.055,0.00999999999476131,1.6742699999999997,118674.05,3.23866,118674.06,1.58658
2025-07-24 22:03:47.913131,118674.055,0.00999999999476131,1.75687,118674.05,3.32126,118674.06,1.58658
2025-07-24 22:03:48.000678,118674.055,0.00999999999476131,1.76695,118674.05,3.33103,118674.06,1.58627
2025-07-24 22:03:48.105253,118674.055,0.00999999999476131,2.3085000000000004,118674.05,3.85583,118674.06,1.50934
2025-07-24 22:03:48.206295,118674.055,0.00999999999476131,2.3081,118674.05,3.85583,118674.06,1.50949
2025-07-24 22:03:48.300367,118674.055,0.00999999999476131,2.86405,118674.05,4.40495,118674.06,1.50266
2025-07-24 22:03:48.406289,118674.055,0.00999999999476131,2.85808,118674.05,4.40495,118674.06,1.50863
2025-07-24 22:03:48.503901,118674.055,0.00999999999476131,2.57562,118674.05,4.1205,118674.06,1.56682
2025-07-24 22:03:48.616010,118674.055,0.00999999999476131,1.0941199999999998,118674.05,3.86758,118674.06,2.79565
2025-07-24 22:03:48.706444,118674.055,0.00999999999476131,0.8207100000000005,118674.05,3.60865,118674.06,2.82155
2025-07-24 22:03:48.804527,118674.055,0.00999999999476131,1.12331,118674.05,3.6087,118674.06,2.51915
2025-07-24 22:03:48.902949,118674.055,0.00999999999476131,0.87019,118674.05,3.6087,118674.06,2.77222
2025-07-24 22:03:49.004784,118674.055,0.00999999999476131,0.8702899999999998,118674.05,3.6087,118674.06,2.77217
2025-07-24 22:03:49.100594,118674.055,0.00999999999476131,2.1918299999999995,118674.05,4.12055,118674.06,1.9081
2025-07-24 22:03:49.211873,118674.055,0.00999999999476131,2.1857099999999994,118674.05,4.12064,118674.06,1.91406
2025-07-24 22:03:49.312746,118674.055,0.00999999999476131,-7.74272,118674.05,0.3132,118674.06,8.01368
2025-07-24 22:03:49.405514,118674.055,0.00999999999476131,-8.08276,118674.05,0.22947,118674.06,8.04134
2025-07-24 22:03:49.505568,118674.045,0.010000000009313226,-16.80011,118674.04,0.01325,118674.05,13.53469
2025-07-24 22:03:49.606562,118674.045,0.010000000009313226,-16.95168,118674.04,0.19695,118674.05,13.9967
2025-07-24 22:03:49.704627,118674.045,0.010000000009313226,-13.97798,118674.04,0.06478,118674.05,13.64037
2025-07-24 22:03:49.802702,118674.045,0.010000000009313226,-13.92751,118674.04,0.1153,118674.05,13.64042
2025-07-24 22:03:49.904080,118671.005,0.00999999999476131,-16.791939999999997,118671.0,0.02895,118671.01,11.17807
2025-07-24 22:03:50.003433,118671.005,0.00999999999476131,-18.7194,118671.0,0.18049,118671.01,14.1519
2025-07-24 22:03:50.104849,118671.005,0.00999999999476131,-16.74379,118671.0,0.18226,118671.01,14.27351
2025-07-24 22:03:50.196860,118671.005,0.00999999999476131,-16.444869999999998,118671.0,0.18231,118671.01,14.26145
2025-07-24 22:03:50.304348,118671.005,0.00999999999476131,-15.679889999999999,118671.0,0.18371,118671.01,14.26145
2025-07-24 22:03:50.404431,118671.005,0.00999999999476131,-16.18528,118671.0,0.18381,118671.01,14.76699
2025-07-24 22:03:50.496358,118671.005,0.00999999999476131,-16.395970000000002,118671.0,0.22589,118671.01,15.01976
2025-07-24 22:03:50.610114,118671.005,0.00999999999476131,-16.43645,118671.0,0.18336,118671.01,15.01771
2025-07-24 22:03:50.705158,118671.005,0.00999999999476131,-14.93731,118671.0,0.18336,118671.01,15.01777
2025-07-24 22:03:50.806286,118671.005,0.00999999999476131,-14.93889,118671.0,0.18208,118671.01,15.01782
2025-07-24 22:03:50.913086,118671.005,0.00999999999476131,-14.93875,118671.0,0.18124,118671.01,15.01684
2025-07-24 22:03:51.005297,118671.005,0.00999999999476131,-14.937270000000002,118671.0,0.18244,118671.01,15.01656
2025-07-24 22:03:51.104047,118671.005,0.00999999999476131,-13.56907,118671.0,0.18254,118671.01,13.64846
2025-07-24 22:03:51.202340,118671.005,0.00999999999476131,-14.1166,118671.0,0.22472,118671.01,14.23817
2025-07-24 22:03:51.306796,118671.005,0.00999999999476131,-14.622240000000001,118671.0,0.22462,118671.01,14.74371
2025-07-24 22:03:51.406726,118671.005,0.00999999999476131,-14.66432,118671.0,0.18254,118671.01,14.74371
2025-07-24 22:03:51.500218,118671.005,0.00999999999476131,-14.66427,118671.0,0.18259,118671.01,14.74371
2025-07-24 22:03:51.607864,118671.005,0.00999999999476131,-14.62063,118671.0,0.22623,118671.01,14.74371
2025-07-24 22:03:51.707598,118671.005,0.00999999999476131,-13.78106,118671.0,0.22324,118671.01,13.90115
2025-07-24 22:03:51.802072,118671.005,0.00999999999476131,-14.6232,118671.0,0.22324,118671.01,14.74329
2025-07-24 22:03:51.905664,118671.005,0.00999999999476131,-14.33379,118671.0,0.08038,118671.01,14.30249
2025-07-24 22:03:52.002210,118671.005,0.00999999999476131,-14.336170000000001,118671.0,0.07789,118671.01,14.30249
2025-07-24 22:03:52.106736,118671.005,0.00999999999476131,-14.336120000000001,118671.0,0.07789,118671.01,14.30249
2025-07-24 22:03:52.201833,118671.005,0.00999999999476131,-14.041220000000001,118671.0,0.12002,118671.01,14.04972
2025-07-24 22:03:52.304119,118671.005,0.00999999999476131,-12.73128,118671.0,0.84017,118671.01,13.45993
2025-07-24 22:03:52.394229,118671.005,0.00999999999476131,-14.04097,118671.0,0.12027,118671.01,14.04972
2025-07-24 22:03:52.505795,118671.005,0.00999999999476131,-14.04097,118671.0,0.12027,118671.01,14.04972
2025-07-24 22:03:52.602246,118671.005,0.00999999999476131,-12.73118,118671.0,0.84027,118671.01,13.45993
2025-07-24 22:03:52.700591,118671.005,0.00999999999476131,-12.47841,118671.0,0.84027,118671.01,13.20716
2025-07-24 22:03:52.795025,118671.005,0.00999999999476131,-12.47841,118671.0,0.84027,118671.01,13.20716
2025-07-24 22:03:52.891384,118671.005,0.00999999999476131,-11.58938,118671.0,0.93816,118671.01,12.48716
2025-07-24 22:03:53.003175,118671.005,0.00999999999476131,-11.589179999999999,118671.0,0.93826,118671.01,12.48721
2025-07-24 22:03:53.099233,118671.005,0.00999999999476131,-13.37647,118671.0,0.00196,118671.01,13.33804
2025-07-24 22:03:53.206343,118659.745,0.00999999999476131,-2.43352,118659.74,3.57255,118659.75,5.7642
2025-07-24 22:03:53.308969,118659.745,0.00999999999476131,-2.267820000000001,118659.74,3.62562,118659.75,5.759
2025-07-24 22:03:53.403443,118659.745,0.00999999999476131,-3.08903,118659.74,3.37369,118659.75,6.30861
2025-07-24 22:03:53.506335,118659.745,0.00999999999476131,-3.13702,118659.74,3.37369,118659.75,6.30866
2025-07-24 22:03:53.598249,118659.745,0.00999999999476131,-2.49972,118659.74,3.73941,118659.75,6.03708
2025-07-24 22:03:53.707839,118659.745,0.00999999999476131,-3.2260599999999995,118659.74,3.48654,118659.75,6.33958
2025-07-24 22:03:53.803577,118659.745,0.00999999999476131,-4.206959999999999,118659.74,2.87598,118659.75,6.83963
2025-07-24 22:03:53.899833,118659.745,0.00999999999476131,-4.70775,118659.74,2.57491,118659.75,6.88443
2025-07-24 22:03:53.996363,118659.745,0.00999999999476131,-4.707370000000001,118659.74,2.57515,118659.75,6.88438
2025-07-24 22:03:54.092621,118659.745,0.00999999999476131,-3.8196300000000005,118659.74,3.18541,118659.75,6.8848
2025-07-24 22:03:54.204728,118659.745,0.00999999999476131,-3.8309400000000005,118659.74,3.18561,118659.75,7.00488
2025-07-24 22:03:54.301125,118659.745,0.00999999999476131,-4.093160000000001,118659.74,3.17588,118659.75,7.25767
2025-07-24 22:03:54.398374,118659.745,0.00999999999476131,-3.84039,118659.74,3.17593,118659.75,7.0049
2025-07-24 22:03:54.500632,118659.745,0.00999999999476131,-3.72364,118659.74,3.17473,118659.75,6.88695
2025-07-24 22:03:54.609088,118659.745,0.00999999999476131,-4.05209,118659.74,3.10409,118659.75,7.14476
2025-07-24 22:03:54.706142,118659.745,0.00999999999476131,-3.7984900000000006,118659.74,3.10392,118659.75,6.89099
2025-07-24 22:03:54.797874,118659.745,0.00999999999476131,-3.7824400000000007,118659.74,3.11997,118659.75,6.89099
2025-07-24 22:03:54.892502,118659.745,0.00999999999476131,-3.7824400000000007,118659.74,3.11997,118659.75,6.89099
2025-07-24 22:03:55.004333,118659.745,0.00999999999476131,-3.7969400000000006,118659.74,3.11997,118659.75,6.90549
2025-07-24 22:03:55.100921,118659.745,0.00999999999476131,-3.5389300000000006,118659.74,3.37294,118659.75,6.90045
2025-07-24 22:03:55.196450,118659.745,0.00999999999476131,-3.1403499999999993,118659.74,3.37304,118659.75,6.89865
2025-07-24 22:03:55.298687,118659.745,0.00999999999476131,-3.14057,118659.74,3.37302,118659.75,6.8987
2025-07-24 22:03:55.403867,118659.745,0.00999999999476131,-3.38196,118659.74,3.13158,118659.75,6.89865
2025-07-24 22:03:55.501547,118659.745,0.00999999999476131,-3.3657399999999997,118659.74,3.1478,118659.75,6.89865
2025-07-24 22:03:55.611347,118659.745,0.00999999999476131,-3.3657399999999997,118659.74,3.1478,118659.75,6.89865
2025-07-24 22:03:55.691915,118659.745,0.00999999999476131,-3.3657399999999997,118659.74,3.1478,118659.75,6.89865
2025-07-24 22:03:55.803054,118659.745,0.00999999999476131,-3.3657399999999997,118659.74,3.1478,118659.75,6.89865
2025-07-24 22:03:55.898818,118659.745,0.00999999999476131,-3.3657399999999997,118659.74,3.1478,118659.75,6.89865
2025-07-24 22:03:55.994939,118659.745,0.00999999999476131,-3.64309,118659.74,3.1479,118659.75,6.89865
2025-07-24 22:03:56.106776,118659.745,0.00999999999476131,-4.41738,118659.74,2.6326,118659.75,7.15734
2025-07-24 22:03:56.202483,118659.745,0.00999999999476131,-3.71539,118659.74,2.88572,118659.75,6.65245
2025-07-24 22:03:56.298056,118659.745,0.00999999999476131,-3.64923,118659.74,2.88597,118659.75,6.64741
2025-07-24 22:03:56.395636,118659.745,0.00999999999476131,-3.62452,118659.74,2.91068,118659.75,6.64741
2025-07-24 22:03:56.505495,118659.745,0.00999999999476131,-3.6245300000000005,118659.74,2.91068,118659.75,6.64742
2025-07-24 22:03:56.601247,118659.745,0.00999999999476131,-3.87748,118659.74,2.91068,118659.75,6.90037
2025-07-24 22:03:56.697030,118659.745,0.00999999999476131,-4.48893,118659.74,2.55704,118659.75,7.15818
2025-07-24 22:03:56.792951,118659.745,0.00999999999476131,-4.48893,118659.74,2.55704,118659.75,7.15818
2025-07-24 22:03:56.904972,118659.745,0.00999999999476131,-4.39651,118659.74,2.64946,118659.75,7.15818
2025-07-24 22:03:57.001292,118659.745,0.00999999999476131,-4.39654,118659.74,2.64943,118659.75,7.15818
2025-07-24 22:03:57.097451,118659.745,0.00999999999476131,-5.8335,118659.74,1.49042,118659.75,7.15818
2025-07-24 22:03:57.210055,118659.745,0.00999999999476131,-6.204140000000001,118659.74,1.18085,118659.75,7.15818
2025-07-24 22:03:57.305994,118659.745,0.00999999999476131,-4.97431,118659.74,2.41073,118659.75,7.15818
2025-07-24 22:03:57.403611,118659.745,0.00999999999476131,-4.76218,118659.74,2.45387,118659.75,7.15818
2025-07-24 22:03:57.500466,118659.745,0.00999999999476131,-3.90774,118659.74,3.21809,118659.75,7.15668
2025-07-24 22:03:57.594617,118659.745,0.00999999999476131,-3.4018000000000006,118659.74,3.21809,118659.75,6.65094
2025-07-24 22:03:57.704639,118659.745,0.00999999999476131,-3.804900000000001,118659.74,3.24093,118659.75,7.15678
2025-07-24 22:03:57.800885,118659.745,0.00999999999476131,-3.552130000000001,118659.74,3.24093,118659.75,6.90401
2025-07-24 22:03:57.896593,118659.745,0.00999999999476131,-3.805100000000001,118659.74,2.98796,118659.75,6.90401
2025-07-24 22:03:58.009047,118659.745,0.00999999999476131,-3.805100000000001,118659.74,2.98796,118659.75,6.90401
2025-07-24 22:03:58.105151,118659.745,0.00999999999476131,-4.05818,118659.74,2.98755,118659.75,7.15668
2025-07-24 22:03:58.201162,118659.745,0.00999999999476131,-4.05818,118659.74,2.98755,118659.75,7.15668
2025-07-24 22:03:58.299005,118659.745,0.00999999999476131,-4.05818,118659.74,2.98755,118659.75,7.15668
2025-07-24 22:03:58.393480,118659.745,0.00999999999476131,-4.05818,118659.74,2.98755,118659.75,7.15668
2025-07-24 22:03:58.504235,118659.745,0.00999999999476131,2.0722899999999997,118659.74,3.52503,118659.75,1.81926
2025-07-24 22:03:58.603920,118659.745,0.00999999999476131,2.6295599999999997,118659.74,3.8561,118659.75,1.7813
2025-07-24 22:03:58.696211,118659.745,0.00999999999476131,2.72481,118659.74,3.85625,118659.75,1.68575
2025-07-24 22:03:58.791904,118659.745,0.00999999999476131,2.72481,118659.74,3.85625,118659.75,1.68575
2025-07-24 22:03:58.904649,118659.745,0.00999999999476131,2.5221099999999996,118659.74,3.75625,118659.75,1.78845
2025-07-24 22:03:59.001025,118659.745,0.00999999999476131,2.52226,118659.74,3.75635,118659.75,1.78845
2025-07-24 22:03:59.096519,118659.745,0.00999999999476131,2.00981,118659.74,3.24395,118659.75,1.78845
2025-07-24 22:03:59.194362,118659.745,0.00999999999476131,1.47269,118659.74,2.9598,118659.75,2.04142
2025-07-24 22:03:59.304605,118659.745,0.00999999999476131,1.72561,118659.74,2.9598,118659.75,1.7885
2025-07-24 22:03:59.400705,118659.745,0.00999999999476131,1.72561,118659.74,2.9598,118659.75,1.7885
2025-07-24 22:03:59.496705,118653.60500000001,0.00999999999476131,-10.853290000000001,118653.6,0.68336,118653.61,11.24576
2025-07-24 22:03:59.592518,118653.60500000001,0.00999999999476131,-10.6157,118653.6,1.0267,118653.61,11.35171
2025-07-24 22:03:59.704100,118653.60500000001,0.00999999999476131,-10.47663,118653.6,1.30161,118653.61,11.57221
2025-07-24 22:03:59.800386,118653.60500000001,0.00999999999476131,-11.412300000000002,118653.6,0.95803,118653.61,12.07934
2025-07-24 22:03:59.896213,118653.60500000001,0.00999999999476131,-13.355780000000001,118653.6,0.27859,118653.61,13.35736
2025-07-24 22:03:59.992405,118653.60500000001,0.00999999999476131,-13.368620000000002,118653.6,0.27966,118653.61,13.35744
2025-07-24 22:04:00.105508,118653.60500000001,0.00999999999476131,-13.35302,118653.6,0.27961,118653.61,13.35744
2025-07-24 22:04:00.201539,118653.60500000001,0.00999999999476131,-12.632170000000002,118653.6,1.00051,118653.61,13.35744
2025-07-24 22:04:00.298489,118653.60500000001,0.00999999999476131,-12.76323,118653.6,0.27961,118653.61,12.76765
2025-07-24 22:04:00.392388,118653.60500000001,0.00999999999476131,-12.509260000000001,118653.6,0.28081,118653.61,12.51488
2025-07-24 22:04:00.504285,118653.60500000001,0.00999999999476131,-12.51562,118653.6,0.27445,118653.61,12.51488
2025-07-24 22:04:00.599429,118653.60500000001,0.00999999999476131,-13.103720000000001,118653.6,0.27614,118653.61,13.10467
2025-07-24 22:04:00.694965,118653.60500000001,0.00999999999476131,-13.34505,118653.6,0.28758,118653.61,13.35744
2025-07-24 22:04:00.791256,118653.60500000001,0.00999999999476131,-13.7337,118653.6,0.28758,118653.61,13.73029
2025-07-24 22:04:00.903052,118653.60500000001,0.00999999999476131,-13.71832,118653.6,0.28736,118653.61,13.73029
2025-07-24 22:04:00.998544,118653.60500000001,0.00999999999476131,-14.02082,118653.6,0.0159,118653.61,13.73029
2025-07-24 22:04:01.096566,118653.60500000001,0.00999999999476131,-14.02094,118653.6,0.01558,118653.61,13.73029
2025-07-24 22:04:01.211673,118653.60500000001,0.00999999999476131,-13.76802,118653.6,0.01573,118653.61,13.47752
2025-07-24 22:04:01.303541,118653.60500000001,0.00999999999476131,-13.76777,118653.6,0.01598,118653.61,13.47752
2025-07-24 22:04:01.399157,118653.60500000001,0.00999999999476131,-12.669429999999998,118653.6,0.01743,118653.61,12.38219
2025-07-24 22:04:01.503460,118653.60500000001,0.00999999999476131,-11.949179999999998,118653.6,0.73768,118653.61,12.38219
2025-07-24 22:04:01.606939,118653.60500000001,0.00999999999476131,-11.88129,118653.6,0.78073,118653.61,12.38219
2025-07-24 22:04:01.703152,118653.60500000001,0.00999999999476131,-11.901869999999999,118653.6,0.78655,118653.61,12.38219
2025-07-24 22:04:01.799574,118653.60500000001,0.00999999999476131,-11.98998,118653.6,0.69844,118653.61,12.38219
2025-07-24 22:04:01.895861,118653.60500000001,0.00999999999476131,-10.08907,118653.6,2.06721,118653.61,11.87665
2025-07-24 22:04:02.007916,118653.60500000001,0.00999999999476131,-12.1183,118653.6,0.06458,118653.61,11.87665
2025-07-24 22:04:02.105347,118653.60500000001,0.00999999999476131,-12.16265,118653.6,0.02023,118653.61,11.87665
2025-07-24 22:04:02.200326,118653.60500000001,0.00999999999476131,-12.92081,118653.6,0.02038,118653.61,12.63496
2025-07-24 22:04:02.295649,118653.60500000001,0.00999999999476131,-12.877429999999999,118653.6,0.06376,118653.61,12.63496
2025-07-24 22:04:02.391518,118653.60500000001,0.00999999999476131,-12.666759999999998,118653.6,0.02166,118653.61,12.38219
2025-07-24 22:04:02.502701,118653.60500000001,0.00999999999476131,-12.62463,118653.6,0.06379,118653.61,12.38219
2025-07-24 22:04:02.598984,118653.60500000001,0.00999999999476131,-11.90463,118653.6,0.78379,118653.61,12.38219
2025-07-24 22:04:02.697767,118653.60500000001,0.00999999999476131,-10.60946,118653.6,1.2953,118653.61,11.8764
2025-07-24 22:04:02.810078,118649.36499999999,0.00999999999476131,-14.6048,118649.36,0.00025,118649.37,0.47866
2025-07-24 22:04:02.904891,118648.185,0.010000000009313226,-14.8804,118648.18,0.04457,118648.19,14.66663
2025-07-24 22:04:03.004475,118648.185,0.010000000009313226,-17.381220000000003,118648.18,0.00291,118648.19,14.88582
2025-07-24 22:04:03.097470,118648.185,0.010000000009313226,-16.27659,118648.18,0.00296,118648.19,14.65441
2025-07-24 22:04:03.193825,118641.60500000001,0.00999999999476131,-9.3857,118641.6,2.6664,118641.61,11.80168
2025-07-24 22:04:03.305509,118641.60500000001,0.00999999999476131,-5.6161400000000015,118641.6,2.66683,118641.61,8.61462
2025-07-24 22:04:03.402216,118641.60500000001,0.00999999999476131,-4.629529999999999,118641.6,2.66762,118641.61,7.69513
2025-07-24 22:04:03.500328,118641.60500000001,0.00999999999476131,-4.26276,118641.6,2.69424,118641.61,7.35388
2025-07-24 22:04:03.594671,118641.60500000001,0.00999999999476131,0.7876799999999999,118641.6,3.0388,118641.61,2.64785
2025-07-24 22:04:03.711627,118641.60500000001,0.00999999999476131,1.3809599999999995,118641.6,3.50723,118641.61,2.523
2025-07-24 22:04:03.811384,118641.60500000001,0.00999999999476131,2.60381,118641.6,3.75331,118641.61,1.62684
2025-07-24 22:04:03.904709,118641.60500000001,0.00999999999476131,2.2691299999999996,118641.6,3.42494,118641.61,1.63281
2025-07-24 22:04:04.007890,118641.60500000001,0.00999999999476131,2.6818800000000005,118641.6,3.83774,118641.61,1.63281
2025-07-24 22:04:04.105110,118641.60500000001,0.00999999999476131,3.7408099999999997,118641.6,4.4654,118641.61,1.20154
2025-07-24 22:04:04.205030,118647.995,0.00999999999476131,7.7935,118647.99,7.73962,118648.0,0.12555
2025-07-24 22:04:04.300453,118647.995,0.00999999999476131,8.984850000000002,118647.99,8.75422,118648.0,0.04702
2025-07-24 22:04:04.396416,118651.995,0.00999999999476131,8.97724,118651.99,7.68664,118652.0,0.12526
2025-07-24 22:04:04.506947,118651.995,0.00999999999476131,8.23026,118651.99,8.14875,118652.0,0.0702
2025-07-24 22:04:04.609007,118659.745,0.00999999999476131,7.5910400000000005,118659.74,7.29085,118659.75,0.12068
2025-07-24 22:04:04.696694,118659.995,0.00999999999476131,13.929260000000001,118659.99,8.40035,118660.0,0.0085
2025-07-24 22:04:04.792837,118659.995,0.00999999999476131,11.61543,118659.99,7.79833,118660.0,0.00963
2025-07-24 22:04:04.904274,118659.995,0.00999999999476131,11.10072,118659.99,7.79311,118660.0,0.05449
2025-07-24 22:04:04.999936,118659.995,0.00999999999476131,10.20836,118659.99,8.20944,118660.0,0.05449
2025-07-24 22:04:05.105731,118669.795,0.010000000009313226,5.6151,118669.79,5.79819,118669.8,0.64279
2025-07-24 22:04:05.204381,118669.795,0.010000000009313226,6.06879,118669.79,5.94652,118669.8,0.23362
2025-07-24 22:04:05.296458,118669.795,0.010000000009313226,6.4124300000000005,118669.79,6.50627,118669.8,0.23358
2025-07-24 22:04:05.395566,118669.795,0.010000000009313226,6.75005,118669.79,6.84334,118669.8,0.23333
2025-07-24 22:04:05.505003,118669.795,0.010000000009313226,6.343089999999999,118669.79,6.50632,118669.8,0.23363
2025-07-24 22:04:05.596337,118669.795,0.010000000009313226,6.3266,118669.79,6.50632,118669.8,0.23383
2025-07-24 22:04:05.707477,118669.795,0.010000000009313226,6.36689,118669.79,6.4961,118669.8,0.2692
2025-07-24 22:04:05.798203,118669.795,0.010000000009313226,6.08879,118669.79,6.4961,118669.8,0.5473
2025-07-24 22:04:05.901458,118669.795,0.010000000009313226,6.40261,118669.79,6.4961,118669.8,0.23348
2025-07-24 22:04:06.006561,118669.795,0.010000000009313226,5.884449999999999,118669.79,5.98391,118669.8,0.23945
2025-07-24 22:04:06.105563,118669.795,0.010000000009313226,5.53602,118669.79,5.98401,118669.8,0.54735
2025-07-24 22:04:06.203942,118669.795,0.010000000009313226,4.65972,118669.79,5.62289,118669.8,0.93143
2025-07-24 22:04:06.303638,118669.795,0.010000000009313226,0.0906699999999998,118669.79,3.98446,118669.8,3.87554
2025-07-24 22:04:06.404996,118669.795,0.010000000009313226,-6.21847,118669.79,0.82868,118669.8,6.65784
2025-07-24 22:04:06.505828,118669.795,0.010000000009313226,-6.883100000000001,118669.79,0.66583,118669.8,7.18146
2025-07-24 22:04:06.609261,118669.795,0.010000000009313226,-5.818200000000001,118669.79,1.1219,118669.8,6.16408
2025-07-24 22:04:06.705638,118669.795,0.010000000009313226,-5.8173200000000005,118669.79,1.11628,118669.8,6.165
2025-07-24 22:04:06.803876,118669.795,0.010000000009313226,-6.2743,118669.79,0.6597,118669.8,6.165
2025-07-24 22:04:06.904347,118669.795,0.010000000009313226,-6.31643,118669.79,0.61757,118669.8,6.165
2025-07-24 22:04:07.004855,118669.795,0.010000000009313226,-8.13347,118669.79,0.10815,118669.8,7.30958
2025-07-24 22:04:07.108733,118669.795,0.010000000009313226,-7.9873,118669.79,0.10715,118669.8,7.32545
2025-07-24 22:04:07.210506,118669.795,0.010000000009313226,-8.51281,118669.79,0.1072,118669.8,7.60613
2025-07-24 22:04:07.304553,118669.795,0.010000000009313226,-8.14949,118669.79,0.17035,118669.8,7.32181
2025-07-24 22:04:07.412456,118669.795,0.010000000009313226,-8.14829,118669.79,0.17155,118669.8,7.32181
2025-07-24 22:04:07.504019,118669.795,0.010000000009313226,-7.60071,118669.79,0.21354,118669.8,6.81622
2025-07-24 22:04:07.600109,118669.795,0.010000000009313226,-7.180400000000001,118669.79,0.21364,118669.8,6.72355
2025-07-24 22:04:07.707435,118669.795,0.010000000009313226,-7.869280000000001,118669.79,0.21311,118669.8,7.31334
2025-07-24 22:04:07.805453,118669.795,0.010000000009313226,-8.12137,118669.79,0.21379,118669.8,7.56611
2025-07-24 22:04:07.904009,118669.795,0.010000000009313226,-8.10547,118669.79,0.21384,118669.8,7.56611
2025-07-24 22:04:08.003525,118669.795,0.010000000009313226,-7.515630000000001,118669.79,0.21389,118669.8,6.97632
2025-07-24 22:04:08.093854,118669.795,0.010000000009313226,-8.12092,118669.79,0.21409,118669.8,7.56611
2025-07-24 22:04:08.205912,118669.795,0.010000000009313226,-8.10407,118669.79,0.21364,118669.8,7.56432
2025-07-24 22:04:08.332762,118669.795,0.010000000009313226,-8.60931,118669.79,0.21374,118669.8,8.06986
2025-07-24 22:04:08.407006,118669.795,0.010000000009313226,-8.70355,118669.79,0.1195,118669.8,8.06986
2025-07-24 22:04:08.496050,118669.795,0.010000000009313226,-8.445400000000001,118669.79,0.12488,118669.8,7.81709
2025-07-24 22:04:08.600027,118669.795,0.010000000009313226,-8.7386,118669.79,0.08445,118669.8,8.06986
2025-07-24 22:04:08.706505,118669.795,0.010000000009313226,-8.738480000000001,118669.79,0.08457,118669.8,8.06986
2025-07-24 22:04:08.801363,118669.795,0.010000000009313226,-8.738430000000001,118669.79,0.08462,118669.8,8.06986
2025-07-24 22:04:08.898064,118669.795,0.010000000009313226,-5.7334,118669.79,0.99068,118669.8,6.03929
2025-07-24 22:04:09.002318,118669.795,0.010000000009313226,-5.37469,118669.79,1.26469,118669.8,5.95469
2025-07-24 22:04:09.095022,118669.795,0.010000000009313226,-6.74384,118669.79,0.40113,118669.8,6.46028
2025-07-24 22:04:09.206320,118669.795,0.010000000009313226,-6.78627,118669.79,0.3587,118669.8,6.46028
2025-07-24 22:04:09.300604,118669.795,0.010000000009313226,-6.95463,118669.79,0.35885,118669.8,6.62879
2025-07-24 22:04:09.396086,118669.795,0.010000000009313226,-6.42197,118669.79,0.89151,118669.8,6.62879
2025-07-24 22:04:09.500963,118669.795,0.010000000009313226,-6.25227,118669.79,0.89151,118669.8,6.46028
2025-07-24 22:04:09.604241,118669.795,0.010000000009313226,-6.21004,118669.79,0.93364,118669.8,6.46028
2025-07-24 22:04:09.700795,118669.795,0.010000000009313226,-6.25207,118669.79,0.89161,118669.8,6.46028
2025-07-24 22:04:09.796932,118669.795,0.010000000009313226,-5.74137,118669.79,1.40203,118669.8,6.46
2025-07-24 22:04:09.894334,118669.795,0.010000000009313226,-6.25385,118669.79,0.88955,118669.8,6.46
2025-07-24 22:04:10.004856,118669.795,0.010000000009313226,-6.21123,118669.79,0.93217,118669.8,6.46
2025-07-24 22:04:10.100657,118669.795,0.010000000009313226,-6.21123,118669.79,0.93217,118669.8,6.46
2025-07-24 22:04:10.197341,118669.795,0.010000000009313226,-5.70569,118669.79,0.93217,118669.8,5.95446
2025-07-24 22:04:10.293425,118669.795,0.010000000009313226,-5.28306,118669.79,0.93217,118669.8,5.95446
2025-07-24 22:04:10.405693,118669.795,0.010000000009313226,-1.13463,118669.79,3.44159,118669.8,4.30436
2025-07-24 22:04:10.502595,118669.795,0.010000000009313226,0.89282,118669.79,3.72601,118669.8,2.53137
2025-07-24 22:04:10.598036,118669.795,0.010000000009313226,0.15581999999999985,118669.79,3.71786,118669.8,3.24747
2025-07-24 22:04:10.694896,118669.795,0.010000000009313226,0.8055700000000003,118669.79,3.6314,118669.8,2.52747
2025-07-24 22:04:10.806869,118669.795,0.010000000009313226,0.8060700000000001,118669.79,3.6319,118669.8,2.52747
2025-07-24 22:04:10.901906,118669.795,0.010000000009313226,1.31773,118669.79,4.1435,118669.8,2.52741
2025-07-24 22:04:10.997668,118669.795,0.010000000009313226,1.3143800000000008,118669.79,4.1435,118669.8,2.52741
2025-07-24 22:04:11.092921,118669.795,0.010000000009313226,1.2907799999999998,118669.79,4.1198,118669.8,2.52741
2025-07-24 22:04:11.204318,118669.795,0.010000000009313226,1.8353699999999997,118669.79,4.1198,118669.8,2.52611
2025-07-24 22:04:11.299826,118669.795,0.010000000009313226,2.756979999999999,118669.79,4.48997,118669.8,1.87215
